Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price,Year,Month,Day,Price_tomorrow,Price_change_amount,Price_change,Percent
2018-08-07,0.9394,1.3443269746175003e+21,3566.362,291954.5748,1198,5875,20398.3125,44010142032,7995768,25250639628,14.45,19803,42849840,636342,101186040.5,101186040.5,38242.25214657,377.94,2018,8,7,355.57,-27.00999999999999,0,-7.15
2018-08-08,0.9547,2.878016385169023e+21,3591.201,294985.5601,1140,5957,20559.0,45392269325,7996479,57398987243,14.19,16263,42921999,565663,101206599.5,101206599.5,35986.030584215,355.57,2018,8,8,363.51,-22.370000000000005,0,-6.29
2018-08-09,0.9437,2.4846086587786456e+21,3606.036,295911.9974,1160,5930,20526.75,44636390636,7996647,53118840657,14.28,15543,42987726,538530,101227126.25,101227126.25,36797.0726631375,363.51,2018,8,9,331.57,7.939999999999998,1,2.18
2018-08-10,0.8972,1.5205998261929404e+21,3582.381,292146.4903,1120,5926,20444.625,42486678014,7996322,34476266415,14.33,18596,43066197,613892,101247570.875,101247570.875,33570.65707502375,331.57,2018,8,10,318.01,-31.939999999999998,0,-9.63
2018-08-11,0.831,5.0730814949213635e+20,3553.789,293393.2115,1188,5945,20636.625,39400853006,7996986,14836056985,14.24,20285,43136772,657312,101268207.5,101268207.5,32204.302667075,318.01,2018,8,11,318.2,-13.560000000000002,0,-4.26
2018-08-12,0.8333,3.624777797268458e+20,3490.941,285376.3397,1228,5835,20352.375,38774637147,7996219,10976239504,14.55,19754,43201878,641927,101288559.875,101288559.875,32230.019752225,318.2,2018,8,12,284.03,0.18999999999999773,1,0.06
2018-08-13,0.8359,5.267219967853979e+20,3500.413,285178.2999,1167,5872,20400.65625,39237766345,7996188,14813774854,14.45,21954,43268345,694941,101308960.53125,101308960.53125,28774.784059690937,284.03,2018,8,13,278.31,-34.170000000000016,0,-12.03
2018-08-14,0.8249,5.994077824074579e+20,3545.297,286578.1953,1032,5952,20331.75,39228141511,7996481,16051359286,14.27,21862,43339019,690348,101329292.28125,101329292.28125,28200.955334794686,278.31,2018,8,14,281.24,-5.71999999999997,0,-2.06
2018-08-15,0.8774,5.9009259006351494e+20,3506.907,283434.3978,1018,5965,20347.3125,41795094541,7996219,15051933577,14.26,19765,43398282,648565,101349639.59375,101349639.59375,28503.57263934625,281.24,2018,8,15,286.8,2.930000000000007,1,1.04
2018-08-16,0.8794,5.247852012728609e+20,3436.675,279030.9812,1075,5940,20427.65625,41608463240,7996791,12638796914,14.27,22328,43459723,716732,101370067.25,101370067.25,29072.935287299995,286.8,2018,8,16,317.57,5.560000000000002,1,1.94
2018-08-17,0.9127,1.9351630076119058e+21,3483.034,284891.2505,1227,5840,20504.90625,42577478825,7996633,39211744629,14.51,20514,43509078,607270,101390572.15625,101390572.15625,32198.603999660318,317.57,2018,8,17,294.85,30.769999999999982,1,9.69
2018-08-18,0.9085,4.4195322347729204e+20,3441.651,280430.8589,1157,5883,20469.09375,42503730084,7996678,16113373784,14.39,22512,43555669,627522,101411041.25,101411041.25,29901.0455125625,294.85,2018,8,18,299.62,-22.71999999999997,0,-7.71
2018-08-19,0.8819,3.941787100962554e+20,3468.867,282006.0502,1094,5930,20455.6875,41562371454,7997021,14361319521,14.27,22015,43606981,599660,101431496.9375,101431496.9375,30390.90511241375,299.62,2018,8,19,270.81,4.769999999999982,1,1.59
2018-08-20,0.8744,4.064102185050217e+20,3494.743,283826.5336,1085,5932,20446.21875,41363507891,7995770,12426913415,14.24,25134,43672259,663769,101451943.15625,101451943.15625,27474.200726144063,270.81,2018,8,20,281.13,-28.810000000000002,0,-10.64
2018-08-21,0.8978,3.776185594406866e+20,3516.086,286170.3659,1071,5961,20493.28125,42748700585,7997251,13046942385,14.21,25249,43731555,605639,101472436.4375,101472436.4375,28526.94605567437,281.13,2018,8,21,270.37,10.319999999999993,1,3.67
2018-08-22,0.8953,8.913464764143071e+20,3593.969,289763.7194,1044,5922,20301.375,42264220552,7996919,17019976734,14.34,22830,43785438,594918,101492737.8125,101492737.8125,27440.59152236563,270.37,2018,8,22,275.83,-10.759999999999991,0,-3.98
2018-08-23,0.9008,5.999089978085487e+20,3451.9709999999995,279114.193,1133,5853,20343.84375,42065549337,7998467,14051914381,14.46,24307,43836157,599557,101513081.65625,101513081.65625,28000.353313243442,275.83,2018,8,23,281.37,5.4599999999999795,1,1.98
2018-08-24,0.9004,1.0559635569653481e+21,3431.231,282957.45,1179,5946,20734.03125,42623018333,7997139,21501969162,14.27,22859,43888243,596227,101533815.6875,101533815.6875,28568.56971999188,281.37,2018,8,24,277.56,5.5400000000000205,1,1.97
2018-08-25,0.8938,3.3352051675977744e+20,3500.505,283524.6978,1072,5926,20423.25,42291755913,7995897,11428670781,14.36,24937,43938589,577239,101554238.9375,101554238.9375,28187.3945594925,277.56,2018,8,25,274.3,-3.8100000000000023,0,-1.37
2018-08-26,0.8924,9.506227640827279e+20,3569.734000000001,288842.6926,1044,5947,20420.625,42412745552,7995696,16106529314,14.21,24193,44001480,574072,101574659.5625,101574659.5625,27861.92911799375,274.3,2018,8,26,288.02,-3.259999999999991,0,-1.19
2018-08-27,0.8765,3.764535855248541e+20,3495.42,285297.4737,1110,5942,20547.9375,41618999135,7995063,12387120423,14.22,24863,44047931,645935,101595207.5,101595207.5,29261.45166415,288.02,2018,8,27,295.55,13.71999999999997,1,4.76
2018-08-28,0.9041,3.8062038228583416e+20,3491.155,282969.428,1105,5898,20383.59375,42611722775,7996190,12808584631,14.31,25984,44103200,613844,101615591.09375,101615591.09375,30032.487947757814,295.55,2018,8,28,288.67,7.53000000000003,1,2.55
2018-08-29,0.871,5.307446624645872e+20,3456.093,278007.4815,1060,5890,20270.25,40990484124,7995415,17290135695,14.42,24552,44157003,546841,101635861.34375,101635861.34375,29339.22409410031,288.67,2018,8,29,284.15,-6.8799999999999955,0,-2.38
2018-08-30,0.884,4.4139124948641527e+20,3432.294000000001,279549.2413,1127,5910,20493.28125,41748317671,7995762,13559213793,14.33,23668,44209257,592847,101656354.625,101656354.625,28885.65316669375,284.15,2018,8,30,281.66,-4.520000000000039,0,-1.59
2018-08-31,0.8913,4.478920557372187e+20,3465.884,280439.7219,1038,5953,20426.0625,42390979718,7995719,14419214330,14.24,22118,44262786,577258,101676780.6875,101676780.6875,28638.28204844125,281.66,2018,8,31,295.36,-2.4899999999999523,0,-0.88
2018-09-01,0.8925,3.605635231006491e+20,3427.219,277588.8544,1118,5880,20385.9375,41936588522,7995875,11043181909,14.48,23748,44329267,656254,101697166.625,101697166.625,30037.27513436,295.36,2018,9,1,295.02,13.699999999999989,1,4.64
2018-09-02,0.8679,3.321018840483724e+20,3385.921,274831.7379,986,6027,20502.5625,41773080784,7996522,10276825820,14.07,23061,44407612,620267,101717669.1875,101717669.1875,30008.74676369625,295.02,2018,9,2,288.97,-0.34000000000003183,0,-0.12
2018-09-03,0.8791,3.722637422033285e+20,3406.5370000000007,274967.4979,1087,5887,20324.90625,41333831573,7995329,12111122355,14.44,25005,44478482,631429,101737994.09375,101737994.09375,29399.22815327094,288.97,2018,9,3,285.23,-6.0499999999999545,0,-2.09
2018-09-04,0.8739,4.5997845733982745e+20,3394.754000000001,276727.458,1075,5968,20545.40625,41619433121,7995502,13885223845,14.21,23087,44540982,589521,101758539.5,101758539.5,29024.588221585,285.23,2018,9,4,228.27,-3.740000000000009,0,-1.31
2018-09-05,0.8458,3.623802098412849e+20,3435.482,277065.298,1012,5956,20328.375,40180824691,7995536,12606166478,14.24,25414,44602673,626957,101778867.875,101778867.875,23233.06216982625,228.27,2018,9,5,229.52,-56.96000000000001,0,-24.95
2018-09-06,0.8653,5.11158838466205e+20,3399.788,276862.3513,988,6048,20568.0,41771236119,7995882,14951867224,14.04,23479,44656421,588959,101799435.875,101799435.875,23365.00652203,229.52,2018,9,6,215.14,1.25,1,0.54
2018-09-07,0.8853,5.065995080567203e+20,3399.656,272247.9516,1006,5913,20220.5625,41748180692,7994901,14734121984,14.37,25113,44705538,582184,101819656.4375,101819656.4375,21905.48088596375,215.14,2018,9,7,196.77,-14.380000000000024,0,-6.68
2018-09-08,0.8994,4.0449548361774976e+20,3375.92,271323.9081,1008,5936,20285.25,42557339489,7996008,12166983189,14.31,25208,44745749,543337,101839941.6875,101839941.6875,20039.045325849373,196.77,2018,9,8,195.99,-18.369999999999976,0,-9.34
2018-09-09,0.8909,4.3307893712283966e+20,3209.593,257770.4413,1040,5899,20266.875,41908318225,7995247,12538460676,14.41,22118,44785802,565631,101860208.5625,101860208.5625,19963.58227616437,195.99,2018,9,9,197.14,-0.7800000000000011,0,-0.4
2018-09-10,0.8684,4.48309581240748e+20,3220.98,260772.6661,988,6007,20436.75,41544023685,7995466,13452874427,14.19,23522,44833306,561611,101880645.3125,101880645.3125,20084.75041690625,197.14,2018,9,10,185.15,1.1499999999999773,1,0.58
2018-09-11,0.8465,5.1225452764476506e+20,3197.34,255565.1744,904,6002,20245.125,40499473258,7995854,15682663024,14.21,22317,44883424,557317,101900890.4375,101900890.4375,18866.949864503124,185.15,2018,9,11,183.03,-11.98999999999998,0,-6.48
2018-09-12,0.8686,5.1958314642581075e+20,3133.092,252569.2634,922,6043,20403.1875,41821110210,7996023,16182751014,14.05,24133,44937612,570673,101921293.625,101921293.625,18654.65437218375,183.03,2018,9,12,211.27,-2.1200000000000045,0,-1.16
2018-09-13,0.8359,5.3565526139373506e+20,3049.956,246361.6094,975,6004,20422.78125,39998835686,7995284,16645393282,14.14,24041,44987737,555753,101941716.40625,101941716.40625,21537.22642514844,211.27,2018,9,13,208.87,28.24000000000001,1,13.37
2018-09-14,0.8513,3.924331379384381e+20,3142.743,253565.5649,905,6066,20431.96875,41155885095,7995760,14645624925,14.04,26309,45042911,514394,101962148.375,101962148.375,21296.83393108625,208.87,2018,9,14,221.63,-2.4000000000000057,0,-1.15
2018-09-15,0.8815,3.8538348321568404e+20,3146.685,254429.8705,935,6051,20437.03125,42479824388,7995227,13261799419,14.03,25808,45106424,479695,101982585.40625,101982585.40625,22602.400403587188,221.63,2018,9,15,220.12,12.759999999999991,1,5.76
2018-09-16,0.8691,3.701968074987421e+20,3129.495,253293.4755,880,6113,20509.125,42347625627,7995881,13161379589,13.92,27185,45157167,458432,102003094.53125,102003094.53125,22452.92116821875,220.12,2018,9,16,196.04,-1.509999999999991,0,-0.69
2018-09-17,0.8672,4.421436324829815e+20,3140.087,254187.1006,914,6080,20480.4375,42025095355,7995346,15406825205,13.95,25919,45228749,553720,102023574.96875,102023574.96875,20000.70163687375,196.04,2018,9,17,208.39,-24.080000000000013,0,-12.28
2018-09-18,0.8622,5.430786263458776e+20,3178.8920000000007,253649.0746,927,5967,20177.53125,41072862147,7995512,25201881762,14.2,26176,45293967,500513,102043752.5,102043752.5,21264.897583475,208.39,2018,9,18,209.78,12.349999999999994,1,5.93
2018-09-19,0.8748,6.984598080220103e+20,3170.66,257726.225,900,6123,20548.875,42797060711,7996790,19871422869,13.94,20024,45346244,507255,102064301.375,102064301.375,21411.0491424475,209.78,2018,9,19,224.76,1.3900000000000148,1,0.66
2018-09-20,0.8454,4.9475731155154305e+20,3176.542,256660.2049,967,6014,20424.28125,40629078208,7996844,15892963469,14.15,24244,45410431,498146,102084725.65625,102084725.65625,22944.56293849875,224.76,2018,9,20,247.69,14.97999999999999,1,6.66
2018-09-21,0.8578,6.801526917879059e+20,3112.105,255415.9684,1007,6084,20719.40625,41721367477,7997094,18242050701,13.96,26244,45461583,544686,102105445.0625,102105445.0625,25290.497687530624,247.69,2018,9,21,240.78,22.930000000000007,1,9.26
2018-09-22,0.8534,4.193769928617235e+20,3278.09,262892.1809,891,6038,20321.53125,41200809253,7996365,14429730599,14.09,25021,45509222,470309,102125766.59375,102125766.59375,24589.84208044313,240.78,2018,9,22,244.55,-6.909999999999997,0,-2.87
2018-09-23,0.8441,3.702980718796e+20,3248.982,260332.22699999998,843,6080,20324.53125,41005393483,7996326,13141149214,13.96,25761,45552439,468627,102146091.125,102146091.125,24979.82658461875,244.55,2018,9,23,227.92,3.7700000000000102,1,1.54
2018-09-24,0.8561,6.793868126127801e+20,3264.682,261741.3439,852,6075,20340.0,41546126422,7995473,16838604807,13.99,28688,45590266,480337,102166431.125,102166431.125,23285.77298201,227.92,2018,9,24,219.2,-16.630000000000024,0,-7.3
2018-09-25,0.8594,5.1474918232416584e+20,3222.555,259333.6504,840,6113,20420.25,42001178534,7996188,16972035503,13.94,28211,45634004,519108,102186851.375,102186851.375,22399.3578214,219.2,2018,9,25,214.21,-8.719999999999999,0,-3.98
2018-09-26,0.8805,5.35126297948815e+20,3283.669000000001,266760.1081,907,6112,20603.15625,43022447700,7996248,16344658408,13.93,29742,45675061,493507,102207454.53125,102207454.53125,21893.858835139064,214.21,2018,9,26,229.09,-4.989999999999981,0,-2.33
2018-09-27,0.8756,5.699970431314535e+20,3276.765,265516.5942,920,6081,20512.125,42550467914,7996095,16744302672,14.03,29477,45720373,504047,102227966.65625,102227966.65625,23419.404881280312,229.09,2018,9,27,221.56,14.879999999999995,1,6.5
2018-09-28,0.8634,6.208656490113105e+20,3285.647,264448.9358,856,6098,20415.0,42049467383,7996049,18138439166,13.96,28068,45768146,500407,102248381.65625,102248381.65625,22654.15143975875,221.56,2018,9,28,231.32,-7.530000000000001,0,-3.4
2018-09-29,0.8167,6.621583292333216e+20,3265.763,259938.0808,782,6095,20239.6875,39766603646,7995408,21874799566,13.93,20428,45817630,434315,102268621.34375,102268621.34375,23656.77748923625,231.32,2018,9,29,232.6,9.759999999999991,1,4.22
2018-09-30,0.8056,5.2213741144905685e+20,3260.161,263793.7941,877,6114,20511.09375,39336715212,7997727,16556363668,13.89,23846,45863137,479351,102289132.4375,102289132.4375,23792.4522049625,232.6,2018,9,30,230.89,1.2800000000000011,1,0.55
2018-10-01,0.7913,6.118068788257309e+20,3240.653,259027.1628,811,6095,20302.40625,38550173670,8000304,18941010255,13.92,24593,45910383,476308,102309434.84375,102309434.84375,23622.225411073443,230.89,2018,10,1,225.41,-1.710000000000008,0,-0.74
2018-10-02,0.7956,6.462650810618784e+20,3211.925,259556.2604,802,6180,20514.1875,39210756138,8000268,19034870185,13.8,24107,45959870,490262,102329949.03125,102329949.03125,23066.193811134064,225.41,2018,10,2,219.97,-5.47999999999999,0,-2.43
2018-10-03,0.8337,4.447257819375209e+20,3226.085,258086.8149,837,6075,20295.46875,40441198221,8000206,13248714205,14.0,21423,46023954,559006,102350244.5,102350244.5,22513.983282665,219.97,2018,10,3,221.76,-5.439999999999998,0,-2.47
2018-10-04,0.8318,4.412275466902822e+20,3261.753,261317.7945,776,6146,20369.625,40791755826,8000262,13254100643,13.86,22655,46085905,559181,102370614.125,102370614.125,22701.70738836,221.76,2018,10,4,227.9,1.789999999999992,1,0.81
2018-10-05,0.8146,4.298314016918689e+20,3277.001,259922.335,754,6099,20177.0625,39567592626,8000366,13568425987,13.99,20849,46155811,595361,102390791.1875,102390791.1875,23334.86131163125,227.9,2018,10,5,224.62,6.140000000000015,1,2.69
2018-10-06,0.7954,2.9076919867121798e+20,3252.609000000001,261827.4556,733,6222,20491.96875,39476085282,8000313,9435830094,13.7,17610,46245923,596865,102411283.15625,102411283.15625,23003.62242255688,224.62,2018,10,6,225.65,-3.280000000000001,0,-1.46
2018-10-07,0.6806,3.141878292299619e+20,3275.289,263804.8258,718,6241,20521.3125,33826478161,8000233,11769350664,13.66,15402,46316597,497767,102431804.46875,102431804.46875,23113.736678373443,225.65,2018,10,7,229.33,1.0300000000000011,1,0.46
2018-10-08,0.7402,4.314967026140471e+20,3311.6020000000008,266039.6993,762,6179,20426.8125,36578754051,8000291,14576687784,13.78,17036,46380175,542842,102452231.28125,102452231.28125,23495.370199729063,229.33,2018,10,8,227.49,3.680000000000007,1,1.6
2018-10-09,0.7522,3.8749583711285726e+20,3289.361,263567.6875,774,6149,20351.0625,37000810498,8000331,12984496071,13.9,18245,46439045,537028,102472582.34375,102472582.34375,23311.487757379688,227.49,2018,10,9,225.26,-1.8400000000000034,0,-0.81
