Date(UTC),NetworkUtilization,TransactionFee,BlockDifficulty,NetworkHash,Uncles,BlockCountRewards,BlockReward,GasUsed,GasLimit,Value (Wei),BlockTime,BlockSize,AddressCount,TxGrowth,Ethersupply2,Supply,MarketCap,Price
8/1/2019,0.9023,706762330574441806607,2186.554,173228.7337,502,6343,13531.875,45737780746,8003204,18322408906,13.37,25699,71893199,877643,107146318.28125,107146318.28125,23305.39568935469,217.51
8/2/2019,0.8355,492173487024379538607,2186.467,176081.4457,447,6511,13777.1875,43475084335,8003037,14823555455,13.03,22452,71972389,768312,107160095.46875,107160095.46875,23328.752783546875,217.70
8/3/2019,0.824,574254800738530972951,2231.041,178405.7882,437,6472,13675.0625,42613281734,8003329,17617275530,13.08,22397,72050562,783492,107173770.53125,107173770.53125,23334.945057769062,217.73
8/4/2019,0.7735,262589046260636185493,2275.029,180738.4185,429,6435,13597.8125,39792864287,8002497,10409458393,13.15,18037,72146482,569134,107187368.34375,107187368.34375,23870.626930153125,222.70
8/5/2019,0.8445,367298889386145193628,2296.427,183235.7199,449,6445,13648.5625,43510175696,8003229,12210509054,13.11,21331,72232436,718438,107201016.90625,107201016.90625,24998.205132368443,233.19
8/6/2019,0.9083,399677392359270152381,2300.6020000000003,182823.2826,416,6450,13602.5,46802710127,8003226,12165349434,13.14,21464,72339760,732052,107214619.40625,107214619.40625,24519.98345820937,228.70
8/7/2019,0.8804,372357085104384855877,2304.188,184308.3472,429,6482,13690.3125,45632237357,8003430,11738350907,13.1,21790,72430321,742477,107228309.71875,107228309.71875,24232.525713340314,225.99
8/8/2019,0.8718,390582468011035092924,2313.651,182923.0343,447,6384,13520.9375,44510800538,8002988,12955325988,13.26,21149,72507060,692736,107241830.65625,107241830.65625,23719.74810454937,221.18
8/9/2019,0.8392,411540538046807360326,2289.775,181114.8757,414,6420,13540.125,43062666206,8003036,13282666611,13.17,21193,72590239,721762,107255370.78125,107255370.78125,22574.037888329687,210.47
8/10/2019,0.7712,321574615003184185734,2320.5429999999997,186207.4469,437,6496,13730.8125,40025574152,8002710,12206554100,13.01,18119,72678252,630929,107269101.59375,107269101.59375,22125.324894726877,206.26
8/11/2019,0.7578,287094948965910305999,2298.714,181715.4689,407,6423,13533.6875,38876611860,8002795,11603713466,13.17,16995,72771462,582507,107282635.28125,107282635.28125,23214.889448509686,216.39
8/12/2019,0.8205,379614137912085464028,2309.763,184513.6914,418,6484,13679.125,42552930746,8003131,12880972727,13.01,20175,72876019,712949,107296314.40625,107296314.40625,22669.5653077525,211.28
8/13/2019,0.7947,442189111129727963975,2321.781,183968.935,419,6427,13563.9375,40869092248,8003060,18843208007,13.19,20533,72978743,698671,107309878.34375,107309878.34375,22386.986820073125,208.62
8/14/2019,0.8854,423557030430017902254,2287.502,182841.3072,447,6459,13678.4375,45760235706,8003024,12123884054,13.12,21869,73062589,736647,107323556.78125,107323556.78125,20014.770104135314,186.49
8/15/2019,0.8804,495115214127142572663,2316.621,182862.8915,407,6413,13507.1875,45183685444,8003282,14148150754,13.23,20987,73143361,689076,107337063.96875,107337063.96875,20205.1289214775,188.24
8/16/2019,0.8358,380932535910019507834,2286.198,182737.0873,457,6449,13671.5625,43127230037,8003394,12115168092,13.07,21163,73223928,718875,107350735.53125,107350735.53125,19903.899874849067,185.41
8/17/2019,0.7785,285605634390667735596,2342.395,186578.2674,402,6480,13645.625,40334874395,8003453,10569108357,13.07,18717,73306218,641106,107364381.15625,107364381.15625,19936.491936904065,185.69
8/18/2019,0.7681,292731797020734277892,2267.751,179556.5396,404,6437,13558.5,39565500580,8002995,11034378823,13.18,18467,73386237,627260,107377939.65625,107377939.65625,20914.001306847807,194.77
8/19/2019,0.8952,458941730801326585089,2281.337,179945.771,441,6374,13481.0625,45653690351,8004217,13799990972,13.29,21289,73458135,724461,107391420.71875,107391420.71875,21739.24529609656,202.43
8/20/2019,0.9052,469550973645114680538,2245.208,178785.0863,448,6432,13622.75,46539627909,8003298,13732033156,13.16,21151,73538608,733520,107405043.46875,107405043.46875,21110.461293782806,196.55
8/21/2019,0.9131,559503433834393622160,2228.614,177566.9045,435,6449,13630.4375,47078815215,8003379,16137663683,13.09,21228,73626964,731500,107418673.90625,107418673.90625,20121.66599611875,187.32
8/22/2019,0.8959,489346336601247561157,2180.014,171272.3935,388,6400,13457.75,45865344353,8002771,14728994674,13.24,21494,73699065,737144,107432131.65625,107432131.65625,20491.604792113125,190.74
8/23/2019,0.894,457983069608466214636,2212.62,177598.6117,467,6468,13715.4375,46225861903,8002974,13885136910,13.05,21119,73773430,733282,107445847.09375,107445847.09375,20913.2596783275,194.64
8/24/2019,0.8563,392340555421209162162,2229.803,173067.8396,391,6315,13289.6875,43261048592,8003006,12922493779,13.41,19992,73851723,684235,107459136.78125,107459136.78125,20533.29185616125,191.08
8/25/2019,0.8991,511208664027388185841,2165.281,174801.3614,403,6572,13811.6875,47256914426,8002824,13825531935,12.9,22498,73929420,677260,107472948.46875,107472948.46875,20052.302725299374,186.58
8/26/2019,0.9371,632280199727374393642,2246.4410000000003,177089.2406,448,6363,13496.25,47714174146,8003100,17091718069,13.32,24261,73998342,750845,107486444.71875,107486444.71875,20256.895371695624,188.46
8/27/2019,0.9132,498350931196932463906,2154.57,170420.4691,419,6415,13540.1875,46838805967,8002961,14643027992,13.19,22150,74063381,748158,107499984.90625,107499984.90625,20120.772174902806,187.17
8/28/2019,0.9175,510605809006713976355,2181.491,173711.3269,470,6410,13618.125,47047649342,8003192,14687429096,13.17,21543,74132784,722262,107513603.03125,107513603.03125,18600.92846043656,173.01
8/29/2019,0.9185,517001416257186821447,2230.133,179236.6472,451,6493,13753.4375,47682883249,8003133,14972039939,12.99,21323,74200303,724189,107527356.46875,107527356.46875,18166.74687539531,168.95
8/30/2019,0.9131,500215056063499390682,2265.1279999999997,180476.1969,470,6414,13622.625,46849622757,8003358,14683175769,13.09,21067,74260706,713194,107540979.09375,107540979.09375,18122.80579687875,168.52
8/31/2019,0.9067,444688482057750218533,2241.594,177978.4232,440,6420,13580.75,46539139676,8003313,14081874858,13.2,19888,74320201,679773,107554559.84375,107554559.84375,18515.51747710156,172.15
9/1/2019,0.914,456946080093521593610,2227.939,176687.9581,450,6402,13563.625,46806044439,8003142,14737729279,13.16,20134,74375474,690235,107568123.46875,107568123.46875,18439.327725013125,171.42
9/2/2019,0.9328,562905739994953286014,2243.349,178611.112,447,6432,13630.1875,47995961497,8003528,15926990579,13.14,22052,74433148,757539,107581753.65625,107581753.65625,19231.31428359125,178.76
9/3/2019,0.942,552067618597657889646,2273.744,179057.3439,403,6401,13483.6875,48244339421,8003288,14923674985,13.25,21631,74499132,751224,107595237.34375,107595237.34375,19273.534865385936,179.13
9/4/2019,0.9356,536606366121005796598,2226.923,175086.6283,401,6392,13464.3125,47822191088,8003518,14800053906,13.14,20683,74557943,714432,107608701.65625,107608701.65625,18832.598876860313,175.01
9/5/2019,0.9427,683625581690153623401,2237.012,178184.2536,433,6449,13631.8125,48615446885,8003433,18537447007,13.1,21712,74626135,769872,107622333.46875,107622333.46875,18767.182510280625,174.38
9/6/2019,0.9474,729965679931923221810,2177.12,172733.3243,472,6383,13561.75,48334114602,8002570,18511322392,13.22,22022,74691099,768500,107635895.21875,107635895.21875,18241.05516272156,169.47
9/7/2019,0.9417,678309666092547054030,2277.902,181098.5111,441,6428,13601.5625,48421804111,8003034,17638675225,13.14,19515,74745751,677445,107649496.78125,107649496.78125,19196.0582660325,178.32
9/8/2019,0.9407,726611953083256959760,2283.717,180477.091,426,6402,13517.625,48132098440,8002612,18529952052,13.22,19207,74800182,675137,107663014.40625,107663014.40625,19559.13982718344,181.67
9/9/2019,0.9411,832393931196387494108,2243.437,177112.0631,387,6434,13521.6875,48427577923,8002646,20493754439,13.13,21393,74862514,756508,107676536.09375,107676536.09375,19472.22478719375,180.84
9/10/2019,0.9405,916930693463297630711,2260.805,178378.5661,429,6388,13496.5625,48026339185,8002791,21909433505,13.26,19760,74919215,691617,107690032.65625,107690032.65625,19385.28277845156,180.01
9/11/2019,0.9364,868766728814777072470,2262.2070000000003,179039.046,401,6437,13547.3125,48191144192,8003203,21354287415,13.13,19801,74979245,705292,107703579.96875,107703579.96875,19222.9349528225,178.48
9/12/2019,0.9386,962059439753367510350,2328.303,185563.6201,450,6436,13640.375,48329272913,8003047,22875111264,13.1,20315,75044441,723726,107717220.34375,107717220.34375,19517.283154084063,181.19
9/13/2019,0.9417,871141810079849713035,2319.702,181414.6861,444,6313,13372.0,47536944092,8003727,22002957173,13.32,17954,75102145,623470,107730592.34375,107730592.34375,19559.56634593125,181.56
9/14/2019,0.9418,955764587474667177976,2319.335,184795.162,444,6440,13623.75,48627971672,8017619,22838238246,13.12,17794,75155843,628467,107744216.09375,107744216.09375,20352.882420109374,188.90
9/15/2019,0.95,969794892864245116342,2320.624,183581.7865,458,6377,13522.625,49230370374,8122318,22247768825,13.27,18290,75212042,633961,107757738.71875,107757738.71875,20417.93633242875,189.48
9/16/2019,0.9542,1009410962674247079821,2359.482,189304.7567,477,6455,13722.3125,50810139433,8202700,22828478879,13.07,20696,75276212,733010,107771461.03125,107771461.03125,21322.583565032808,197.85
9/17/2019,0.9504,1223124741214862113670,2422.786,192000.1552,418,6429,13561.125,51367339795,8471791,26408295258,13.2,19884,75336410,681814,107785022.15625,107785022.15625,22408.50610628437,207.90
9/18/2019,0.9463,1295192442565078815595,2449.169,196018.5435,438,6477,13696.375,51885861290,8463029,28400755958,13.06,20004,75397732,708743,107798718.53125,107798718.53125,22691.630250828126,210.50
9/19/2019,0.9456,1460475046922222479646,2426.113,190494.7857,457,6327,13413.0625,55081273776,9191155,29790611153,13.33,20232,75452875,692484,107812131.59375,107812131.59375,23827.55920353469,221.01
9/20/2019,0.9492,1468015631460290105012,2425.024,193637.0258,448,6451,13659.5,60925909462,9957030,28547468411,13.06,20405,75520559,717128,107825791.09375,107825791.09375,23534.057164121874,218.26
9/21/2019,0.953,1153966243312103458221,2507.547,198978.4597,464,6392,13567.0,60650890180,9962924,23160146334,13.21,17460,75577915,596973,107839358.09375,107839358.09375,23196.245925965624,215.10
9/22/2019,0.9386,895181759408610020802,2450.669,192734.9286,404,6391,13466.25,59705129302,9960483,20620710292,13.24,17263,75631476,576563,107852824.34375,107852824.34375,22781.752086130313,211.23
9/23/2019,0.9549,1314774218723694699859,2492.39,199333.536,462,6448,13672.125,61284564720,9959699,25273983935,13.15,18540,75683635,639394,107866496.46875,107866496.46875,21677.929795324686,200.97
9/24/2019,0.9531,1541682265150152198098,2455.7889999999998,191290.0079,454,6276,13326.125,59509161810,9954207,29005803910,13.47,21929,75753311,709522,107879822.59375,107879822.59375,17958.754067181562,166.47
9/25/2019,0.9428,1627783447891876963558,2472.126,196682.8169,490,6384,13596.875,59867551721,9952552,34523331716,13.24,20201,75820241,677675,107893419.46875,107893419.46875,18365.617861970626,170.22
9/26/2019,0.9131,1219393511656496338874,2503.888,197297.1021,405,6403,13480.3125,58227975045,9967568,24844463848,13.21,19594,75878635,657676,107906899.78125,107906899.78125,17919.019777674373,166.06
9/27/2019,0.9134,1239590123761337528692,2483.532,194629.5574,434,6337,13399.125,57710087163,9975758,25309113745,13.36,18864,75934981,623632,107920298.90625,107920298.90625,18820.220926260936,174.39
9/28/2019,0.9522,1214596925322569116725,2475.973,195699.3392,391,6438,13530.6875,61155057978,9980240,22571983572,13.11,17824,75981401,607857,107933829.59375,107933829.59375,18795.597085455625,174.14
9/29/2019,0.9567,1131885866024375650266,2451.547,194449.6847,435,6418,13575.6875,61234809975,9977252,23509644437,13.19,17629,76032293,591986,107947405.28125,107947405.28125,18316.5157281225,169.68
9/30/2019,0.9369,1014741493509434163372,2461.362,193290.9662,401,6384,13445.5625,59624934681,9976323,21698036057,13.22,20424,76101434,683924,107960850.84375,107960850.84375,19591.655602615312,181.47
10/1/2019,0.8166,510519279421006941765,2449.823,194142.7961,421,6426,13571.0625,52155673833,9952421,14792630237,13.18,21073,76222641,645073,107974421.90625,107974421.90625,19045.60828004344,176.39
10/2/2019,0.7773,485105781165240159548,2412.0679999999998,188135.7534,402,6337,13367.875,48841413822,9931133,14784178819,13.32,20496,76337285,627137,107987789.78125,107987789.78125,19552.269217793124,181.06
10/3/2019,0.8161,644288279765408821815,2373.851,186885.8356,402,6400,13488.375,51875233927,9936579,16416641528,13.22,20571,76441107,615189,108001278.15625,108001278.15625,18918.583894630312,175.17
10/4/2019,0.725,495206673212367410386,2385.742,188236.163,377,6440,13526.5625,45778790374,9825027,16620612726,13.17,20375,76527444,590197,108014804.71875,108014804.71875,19033.288739490934,176.21
10/5/2019,0.6438,427436529489670967286,2387.834,188788.1289,390,6441,13548.375,38457122322,9321550,15308020009,13.11,17833,76612853,595118,108028353.09375,108028353.09375,19110.215662284372,176.90
10/6/2019,0.7106,390611190603793464580,2393.554,189711.3362,399,6449,13579.9375,44029342589,9612017,13863525470,13.08,17138,76770417,571769,108041933.03125,108041933.03125,18395.219517900627,170.26
10/7/2019,0.6894,438560662555171618439,2398.939,187555.9301,391,6364,13395.4375,42583953395,9712671,14672557297,13.27,20757,76864045,629382,108055328.46875,108055328.46875,19502.906235324688,180.49
10/8/2019,0.702,466796129900169257919,2388.888,186244.7815,384,6352,13364.25,43680971034,9817209,14792097829,13.35,21786,76964120,710373,108068692.71875,108068692.71875,19570.15956443844,181.09
10/9/2019,0.7606,569675094447032268556,2368.8179999999998,185639.6907,409,6362,13423.8125,48056682205,9946088,16947877071,13.27,23163,77062433,751354,108082116.53125,108082116.53125,20906.323800639686,193.43
10/10/2019,0.6996,498838043446028094444,2418.256,188842.2452,403,6344,13369.1875,44066111719,9939459,15841678706,13.34,21463,77175372,706127,108095485.71875,108095485.71875,20725.147476855935,191.73
10/11/2019,0.6911,469916381281247231146,2473.5589999999997,193819.3686,411,6359,13423.9375,43243119549,9867166,15370015405,13.3,21115,77275306,702673,108108909.65625,108108909.65625,19561.226113201876,180.94
10/12/2019,0.6385,391504583309412713119,2408.74,187123.4417,383,6329,13313.4375,39585029406,9826023,14536181143,13.37,19119,77366134,634450,108122223.09375,108122223.09375,19471.73115695344,180.09
10/13/2019,0.6426,376372285124709560433,2461.158,192904.6556,398,6374,13430.125,36279901108,8846460,15214219663,13.32,17463,77443941,566845,108135653.21875,108135653.21875,19612.563424284686,181.37
10/14/2019,0.686,444695851021690358783,2411.799,188728.8483,374,6387,13412.125,42039570554,9617262,15219524599,13.23,20292,77547646,650601,108149065.34375,108149065.34375,20219.5492566675,186.96
10/15/2019,0.6711,466904748070423025398,2516.1929999999998,199635.4789,424,6431,13590.75,42535426594,9892661,15110469830,13.07,21538,77651166,690703,108162656.09375,108162656.09375,19549.318462384374,180.74
10/16/2019,0.6974,455449565818279331732,2492.3179999999998,193962.352,392,6332,13337.5,43299074292,9826959,14449734443,13.33,21974,77741863,694589,108175993.59375,108175993.59375,18904.83664044375,174.76
10/17/2019,0.6961,431511495884489182950,2486.53,193195.3343,413,6300,13303.3125,42752796011,9777044,14111516782,13.39,22039,77834666,703704,108189296.90625,108189296.90625,19203.60020085937,177.50
10/18/2019,0.6921,462716782333963043149,2407.067,187021.2994,385,6328,13309.8125,43208386571,9893881,14295776270,13.34,22807,77943008,733646,108202606.71875,108202606.71875,18750.429718292187,173.29
10/19/2019,0.627,413375987115214355591,2483.621,193141.7473,365,6354,13335.0625,39258418316,9887149,14181262788,13.31,20248,78030579,665170,108215941.78125,108215941.78125,18653.181884834066,172.37
10/20/2019,0.5902,445683716212835301022,2480.646,193542.0555,374,6367,13378.125,36828448156,9836013,15579342674,13.27,18765,78096571,612341,108229319.90625,108229319.90625,19031.043612315,175.84
10/21/2019,0.6411,464133945000862835453,2417.52,186014.7475,355,6293,13198.6875,39535510961,9826170,15275793403,13.42,20915,78173814,678528,108242518.59375,108242518.59375,18903.4734472125,174.64
10/22/2019,0.7022,535165152981327637639,2392.0229999999997,187596.6071,364,6412,13446.5,44405147164,9885005,16354366795,13.25,22240,78243740,726230,108255965.09375,108255965.09375,18581.05384869125,171.64
10/23/2019,0.7759,689667742694486048188,2482.166,194378.8577,382,6384,13420.375,49243736342,9956244,18828418999,13.27,24468,78315773,736388,108269385.46875,108269385.46875,17617.594403475,162.72
